DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2017-10-02 00:00:00.000000000,2017-10-02,20171002000000,20171002,2017,04,10,40,2017,00,02,00,00,00,20174,201710,201740,2017,4,10,40,2017,0,2,0,0,0,0,20171002000000,20171002000000.0000000
2017-10-03 00:00:00.000000000,2017-10-03,20171003000000,20171003,2017,04,10,40,2017,01,03,00,00,00,20174,201710,201740,2017,4,10,40,2017,1,3,0,0,0,0,20171003000000,20171003000000.0000000
2017-10-04 00:00:00.000000000,2017-10-04,20171004000000,20171004,2017,04,10,40,2017,02,04,00,00,00,20174,201710,201740,2017,4,10,40,2017,2,4,0,0,0,0,20171004000000,20171004000000.0000000
2017-10-05 00:00:00.000000000,2017-10-05,20171005000000,20171005,2017,04,10,40,2017,03,05,00,00,00,20174,201710,201740,2017,4,10,40,2017,3,5,0,0,0,0,20171005000000,20171005000000.0000000
2017-10-06 00:00:00.000000000,2017-10-06,20171006000000,20171006,2017,04,10,40,2017,04,06,00,00,00,20174,201710,201740,2017,4,10,40,2017,4,6,0,0,0,0,20171006000000,20171006000000.0000000
2017-10-07 00:00:00.000000000,2017-10-07,20171007000000,20171007,2017,04,10,40,2017,05,07,00,00,00,20174,201710,201740,2017,4,10,40,2017,5,7,0,0,0,0,20171007000000,20171007000000.0000000
2017-10-08 00:00:00.000000000,2017-10-08,20171008000000,20171008,2017,04,10,40,2017,06,08,00,00,00,20174,201710,201740,2017,4,10,40,2017,6,8,0,0,0,0,20171008000000,20171008000000.0000000
2017-10-09 00:00:00.000000000,2017-10-09,20171009000000,20171009,2017,04,10,41,2017,00,09,00,00,00,20174,201710,201741,2017,4,10,41,2017,0,9,0,0,0,0,20171009000000,20171009000000.0000000
2017-10-10 00:00:00.000000000,2017-10-10,20171010000000,20171010,2017,04,10,41,2017,01,10,00,00,00,20174,201710,201741,2017,4,10,41,2017,1,10,0,0,0,0,20171010000000,20171010000000.0000000
2017-10-11 00:00:00.000000000,2017-10-11,20171011000000,20171011,2017,04,10,41,2017,02,11,00,00,00,20174,201710,201741,2017,4,10,41,2017,2,11,0,0,0,0,20171011000000,20171011000000.0000000
2017-10-12 00:00:00.000000000,2017-10-12,20171012000000,20171012,2017,04,10,41,2017,03,12,00,00,00,20174,201710,201741,2017,4,10,41,2017,3,12,0,0,0,0,20171012000000,20171012000000.0000000
2017-10-13 00:00:00.000000000,2017-10-13,20171013000000,20171013,2017,04,10,41,2017,04,13,00,00,00,20174,201710,201741,2017,4,10,41,2017,4,13,0,0,0,0,20171013000000,20171013000000.0000000
2017-10-14 00:00:00.000000000,2017-10-14,20171014000000,20171014,2017,04,10,41,2017,05,14,00,00,00,20174,201710,201741,2017,4,10,41,2017,5,14,0,0,0,0,20171014000000,20171014000000.0000000
2017-10-15 00:00:00.000000000,2017-10-15,20171015000000,20171015,2017,04,10,41,2017,06,15,00,00,00,20174,201710,201741,2017,4,10,41,2017,6,15,0,0,0,0,20171015000000,20171015000000.0000000
2017-10-16 00:00:00.000000000,2017-10-16,20171016000000,20171016,2017,04,10,42,2017,00,16,00,00,00,20174,201710,201742,2017,4,10,42,2017,0,16,0,0,0,0,20171016000000,20171016000000.0000000
2017-10-17 00:00:00.000000000,2017-10-17,20171017000000,20171017,2017,04,10,42,2017,01,17,00,00,00,20174,201710,201742,2017,4,10,42,2017,1,17,0,0,0,0,20171017000000,20171017000000.0000000
2017-10-18 00:00:00.000000000,2017-10-18,20171018000000,20171018,2017,04,10,42,2017,02,18,00,00,00,20174,201710,201742,2017,4,10,42,2017,2,18,0,0,0,0,20171018000000,20171018000000.0000000
2017-10-19 00:00:00.000000000,2017-10-19,20171019000000,20171019,2017,04,10,42,2017,03,19,00,00,00,20174,201710,201742,2017,4,10,42,2017,3,19,0,0,0,0,20171019000000,20171019000000.0000000
2017-10-20 00:00:00.000000000,2017-10-20,20171020000000,20171020,2017,04,10,42,2017,04,20,00,00,00,20174,201710,201742,2017,4,10,42,2017,4,20,0,0,0,0,20171020000000,20171020000000.0000000
2017-10-21 00:00:00.000000000,2017-10-21,20171021000000,20171021,2017,04,10,42,2017,05,21,00,00,00,20174,201710,201742,2017,4,10,42,2017,5,21,0,0,0,0,20171021000000,20171021000000.0000000
2017-10-22 00:00:00.000000000,2017-10-22,20171022000000,20171022,2017,04,10,42,2017,06,22,00,00,00,20174,201710,201742,2017,4,10,42,2017,6,22,0,0,0,0,20171022000000,20171022000000.0000000
2017-10-23 00:00:00.000000000,2017-10-23,20171023000000,20171023,2017,04,10,43,2017,00,23,00,00,00,20174,201710,201743,2017,4,10,43,2017,0,23,0,0,0,0,20171023000000,20171023000000.0000000
2017-10-24 00:00:00.000000000,2017-10-24,20171024000000,20171024,2017,04,10,43,2017,01,24,00,00,00,20174,201710,201743,2017,4,10,43,2017,1,24,0,0,0,0,20171024000000,20171024000000.0000000
2017-10-25 00:00:00.000000000,2017-10-25,20171025000000,20171025,2017,04,10,43,2017,02,25,00,00,00,20174,201710,201743,2017,4,10,43,2017,2,25,0,0,0,0,20171025000000,20171025000000.0000000
2017-10-26 00:00:00.000000000,2017-10-26,20171026000000,20171026,2017,04,10,43,2017,03,26,00,00,00,20174,201710,201743,2017,4,10,43,2017,3,26,0,0,0,0,20171026000000,20171026000000.0000000
2017-10-27 00:00:00.000000000,2017-10-27,20171027000000,20171027,2017,04,10,43,2017,04,27,00,00,00,20174,201710,201743,2017,4,10,43,2017,4,27,0,0,0,0,20171027000000,20171027000000.0000000
2017-10-28 00:00:00.000000000,2017-10-28,20171028000000,20171028,2017,04,10,43,2017,05,28,00,00,00,20174,201710,201743,2017,4,10,43,2017,5,28,0,0,0,0,20171028000000,20171028000000.0000000
2017-10-29 00:00:00.000000000,2017-10-29,20171029000000,20171029,2017,04,10,43,2017,06,29,00,00,00,20174,201710,201743,2017,4,10,43,2017,6,29,0,0,0,0,20171029000000,20171029000000.0000000
2017-10-30 00:00:00.000000000,2017-10-30,20171030000000,20171030,2017,04,10,44,2017,00,30,00,00,00,20174,201710,201744,2017,4,10,44,2017,0,30,0,0,0,0,20171030000000,20171030000000.0000000
2017-10-31 00:00:00.000000000,2017-10-31,20171031000000,20171031,2017,04,10,44,2017,01,31,00,00,00,20174,201710,201744,2017,4,10,44,2017,1,31,0,0,0,1,20171031000000,20171031000000.0000000
2017-11-01 00:00:00.000000000,2017-11-01,20171101000000,20171101,2017,04,11,44,2017,02,01,00,00,00,20174,201711,201744,2017,4,11,44,2017,2,1,0,0,0,0,20171101000000,20171101000000.0000000
2017-11-02 00:00:00.000000000,2017-11-02,20171102000000,20171102,2017,04,11,44,2017,03,02,00,00,00,20174,201711,201744,2017,4,11,44,2017,3,2,0,0,0,0,20171102000000,20171102000000.0000000
2017-11-03 00:00:00.000000000,2017-11-03,20171103000000,20171103,2017,04,11,44,2017,04,03,00,00,00,20174,201711,201744,2017,4,11,44,2017,4,3,0,0,0,0,20171103000000,20171103000000.0000000
2017-11-04 00:00:00.000000000,2017-11-04,20171104000000,20171104,2017,04,11,44,2017,05,04,00,00,00,20174,201711,201744,2017,4,11,44,2017,5,4,0,0,0,0,20171104000000,20171104000000.0000000
2017-11-05 00:00:00.000000000,2017-11-05,20171105000000,20171105,2017,04,11,44,2017,06,05,00,00,00,20174,201711,201744,2017,4,11,44,2017,6,5,0,0,0,0,20171105000000,20171105000000.0000000
2017-11-06 00:00:00.000000000,2017-11-06,20171106000000,20171106,2017,04,11,45,2017,00,06,00,00,00,20174,201711,201745,2017,4,11,45,2017,0,6,0,0,0,0,20171106000000,20171106000000.0000000
2017-11-07 00:00:00.000000000,2017-11-07,20171107000000,20171107,2017,04,11,45,2017,01,07,00,00,00,20174,201711,201745,2017,4,11,45,2017,1,7,0,0,0,0,20171107000000,20171107000000.0000000
2017-11-08 00:00:00.000000000,2017-11-08,20171108000000,20171108,2017,04,11,45,2017,02,08,00,00,00,20174,201711,201745,2017,4,11,45,2017,2,8,0,0,0,0,20171108000000,20171108000000.0000000
2017-11-09 00:00:00.000000000,2017-11-09,20171109000000,20171109,2017,04,11,45,2017,03,09,00,00,00,20174,201711,201745,2017,4,11,45,2017,3,9,0,0,0,0,20171109000000,20171109000000.0000000
2017-11-10 00:00:00.000000000,2017-11-10,20171110000000,20171110,2017,04,11,45,2017,04,10,00,00,00,20174,201711,201745,2017,4,11,45,2017,4,10,0,0,0,0,20171110000000,20171110000000.0000000
2017-11-11 00:00:00.000000000,2017-11-11,20171111000000,20171111,2017,04,11,45,2017,05,11,00,00,00,20174,201711,201745,2017,4,11,45,2017,5,11,0,0,0,0,20171111000000,20171111000000.0000000
2017-11-12 00:00:00.000000000,2017-11-12,20171112000000,20171112,2017,04,11,45,2017,06,12,00,00,00,20174,201711,201745,2017,4,11,45,2017,6,12,0,0,0,0,20171112000000,20171112000000.0000000
2017-11-13 00:00:00.000000000,2017-11-13,20171113000000,20171113,2017,04,11,46,2017,00,13,00,00,00,20174,201711,201746,2017,4,11,46,2017,0,13,0,0,0,0,20171113000000,20171113000000.0000000
2017-11-14 00:00:00.000000000,2017-11-14,20171114000000,20171114,2017,04,11,46,2017,01,14,00,00,00,20174,201711,201746,2017,4,11,46,2017,1,14,0,0,0,0,20171114000000,20171114000000.0000000
2017-11-15 00:00:00.000000000,2017-11-15,20171115000000,20171115,2017,04,11,46,2017,02,15,00,00,00,20174,201711,201746,2017,4,11,46,2017,2,15,0,0,0,0,20171115000000,20171115000000.0000000
2017-11-16 00:00:00.000000000,2017-11-16,20171116000000,20171116,2017,04,11,46,2017,03,16,00,00,00,20174,201711,201746,2017,4,11,46,2017,3,16,0,0,0,0,20171116000000,20171116000000.0000000
2017-11-17 00:00:00.000000000,2017-11-17,20171117000000,20171117,2017,04,11,46,2017,04,17,00,00,00,20174,201711,201746,2017,4,11,46,2017,4,17,0,0,0,0,20171117000000,20171117000000.0000000
2017-11-18 00:00:00.000000000,2017-11-18,20171118000000,20171118,2017,04,11,46,2017,05,18,00,00,00,20174,201711,201746,2017,4,11,46,2017,5,18,0,0,0,0,20171118000000,20171118000000.0000000
2017-11-19 00:00:00.000000000,2017-11-19,20171119000000,20171119,2017,04,11,46,2017,06,19,00,00,00,20174,201711,201746,2017,4,11,46,2017,6,19,0,0,0,0,20171119000000,20171119000000.0000000
2017-11-20 00:00:00.000000000,2017-11-20,20171120000000,20171120,2017,04,11,47,2017,00,20,00,00,00,20174,201711,201747,2017,4,11,47,2017,0,20,0,0,0,0,20171120000000,20171120000000.0000000
2017-11-21 00:00:00.000000000,2017-11-21,20171121000000,20171121,2017,04,11,47,2017,01,21,00,00,00,20174,201711,201747,2017,4,11,47,2017,1,21,0,0,0,0,20171121000000,20171121000000.0000000
2017-11-22 00:00:00.000000000,2017-11-22,20171122000000,20171122,2017,04,11,47,2017,02,22,00,00,00,20174,201711,201747,2017,4,11,47,2017,2,22,0,0,0,0,20171122000000,20171122000000.0000000
2017-11-23 00:00:00.000000000,2017-11-23,20171123000000,20171123,2017,04,11,47,2017,03,23,00,00,00,20174,201711,201747,2017,4,11,47,2017,3,23,0,0,0,0,20171123000000,20171123000000.0000000
2017-11-24 00:00:00.000000000,2017-11-24,20171124000000,20171124,2017,04,11,47,2017,04,24,00,00,00,20174,201711,201747,2017,4,11,47,2017,4,24,0,0,0,0,20171124000000,20171124000000.0000000
2017-11-25 00:00:00.000000000,2017-11-25,20171125000000,20171125,2017,04,11,47,2017,05,25,00,00,00,20174,201711,201747,2017,4,11,47,2017,5,25,0,0,0,0,20171125000000,20171125000000.0000000
2017-11-26 00:00:00.000000000,2017-11-26,20171126000000,20171126,2017,04,11,47,2017,06,26,00,00,00,20174,201711,201747,2017,4,11,47,2017,6,26,0,0,0,0,20171126000000,20171126000000.0000000
2017-11-27 00:00:00.000000000,2017-11-27,20171127000000,20171127,2017,04,11,48,2017,00,27,00,00,00,20174,201711,201748,2017,4,11,48,2017,0,27,0,0,0,0,20171127000000,20171127000000.0000000
2017-11-28 00:00:00.000000000,2017-11-28,20171128000000,20171128,2017,04,11,48,2017,01,28,00,00,00,20174,201711,201748,2017,4,11,48,2017,1,28,0,0,0,0,20171128000000,20171128000000.0000000
2017-11-29 00:00:00.000000000,2017-11-29,20171129000000,20171129,2017,04,11,48,2017,02,29,00,00,00,20174,201711,201748,2017,4,11,48,2017,2,29,0,0,0,0,20171129000000,20171129000000.0000000
2017-11-30 00:00:00.000000000,2017-11-30,20171130000000,20171130,2017,04,11,48,2017,03,30,00,00,00,20174,201711,201748,2017,4,11,48,2017,3,30,0,0,0,1,20171130000000,20171130000000.0000000
2017-12-01 00:00:00.000000000,2017-12-01,20171201000000,20171201,2017,04,12,48,2017,04,01,00,00,00,20174,201712,201748,2017,4,12,48,2017,4,1,0,0,0,0,20171201000000,20171201000000.0000000
2017-12-02 00:00:00.000000000,2017-12-02,20171202000000,20171202,2017,04,12,48,2017,05,02,00,00,00,20174,201712,201748,2017,4,12,48,2017,5,2,0,0,0,0,20171202000000,20171202000000.0000000
2017-12-03 00:00:00.000000000,2017-12-03,20171203000000,20171203,2017,04,12,48,2017,06,03,00,00,00,20174,201712,201748,2017,4,12,48,2017,6,3,0,0,0,0,20171203000000,20171203000000.0000000
2017-12-04 00:00:00.000000000,2017-12-04,20171204000000,20171204,2017,04,12,49,2017,00,04,00,00,00,20174,201712,201749,2017,4,12,49,2017,0,4,0,0,0,0,20171204000000,20171204000000.0000000
2017-12-05 00:00:00.000000000,2017-12-05,20171205000000,20171205,2017,04,12,49,2017,01,05,00,00,00,20174,201712,201749,2017,4,12,49,2017,1,5,0,0,0,0,20171205000000,20171205000000.0000000
2017-12-06 00:00:00.000000000,2017-12-06,20171206000000,20171206,2017,04,12,49,2017,02,06,00,00,00,20174,201712,201749,2017,4,12,49,2017,2,6,0,0,0,0,20171206000000,20171206000000.0000000
2017-12-07 00:00:00.000000000,2017-12-07,20171207000000,20171207,2017,04,12,49,2017,03,07,00,00,00,20174,201712,201749,2017,4,12,49,2017,3,7,0,0,0,0,20171207000000,20171207000000.0000000
2017-12-08 00:00:00.000000000,2017-12-08,20171208000000,20171208,2017,04,12,49,2017,04,08,00,00,00,20174,201712,201749,2017,4,12,49,2017,4,8,0,0,0,0,20171208000000,20171208000000.0000000
2017-12-09 00:00:00.000000000,2017-12-09,20171209000000,20171209,2017,04,12,49,2017,05,09,00,00,00,20174,201712,201749,2017,4,12,49,2017,5,9,0,0,0,0,20171209000000,20171209000000.0000000
2017-12-10 00:00:00.000000000,2017-12-10,20171210000000,20171210,2017,04,12,49,2017,06,10,00,00,00,20174,201712,201749,2017,4,12,49,2017,6,10,0,0,0,0,20171210000000,20171210000000.0000000
2017-12-11 00:00:00.000000000,2017-12-11,20171211000000,20171211,2017,04,12,50,2017,00,11,00,00,00,20174,201712,201750,2017,4,12,50,2017,0,11,0,0,0,0,20171211000000,20171211000000.0000000
2017-12-12 00:00:00.000000000,2017-12-12,20171212000000,20171212,2017,04,12,50,2017,01,12,00,00,00,20174,201712,201750,2017,4,12,50,2017,1,12,0,0,0,0,20171212000000,20171212000000.0000000
2017-12-13 00:00:00.000000000,2017-12-13,20171213000000,20171213,2017,04,12,50,2017,02,13,00,00,00,20174,201712,201750,2017,4,12,50,2017,2,13,0,0,0,0,20171213000000,20171213000000.0000000
2017-12-14 00:00:00.000000000,2017-12-14,20171214000000,20171214,2017,04,12,50,2017,03,14,00,00,00,20174,201712,201750,2017,4,12,50,2017,3,14,0,0,0,0,20171214000000,20171214000000.0000000
2017-12-15 00:00:00.000000000,2017-12-15,20171215000000,20171215,2017,04,12,50,2017,04,15,00,00,00,20174,201712,201750,2017,4,12,50,2017,4,15,0,0,0,0,20171215000000,20171215000000.0000000
2017-12-16 00:00:00.000000000,2017-12-16,20171216000000,20171216,2017,04,12,50,2017,05,16,00,00,00,20174,201712,201750,2017,4,12,50,2017,5,16,0,0,0,0,20171216000000,20171216000000.0000000
2017-12-17 00:00:00.000000000,2017-12-17,20171217000000,20171217,2017,04,12,50,2017,06,17,00,00,00,20174,201712,201750,2017,4,12,50,2017,6,17,0,0,0,0,20171217000000,20171217000000.0000000
2017-12-18 00:00:00.000000000,2017-12-18,20171218000000,20171218,2017,04,12,51,2017,00,18,00,00,00,20174,201712,201751,2017,4,12,51,2017,0,18,0,0,0,0,20171218000000,20171218000000.0000000
2017-12-19 00:00:00.000000000,2017-12-19,20171219000000,20171219,2017,04,12,51,2017,01,19,00,00,00,20174,201712,201751,2017,4,12,51,2017,1,19,0,0,0,0,20171219000000,20171219000000.0000000
2017-12-20 00:00:00.000000000,2017-12-20,20171220000000,20171220,2017,04,12,51,2017,02,20,00,00,00,20174,201712,201751,2017,4,12,51,2017,2,20,0,0,0,0,20171220000000,20171220000000.0000000
2017-12-21 00:00:00.000000000,2017-12-21,20171221000000,20171221,2017,04,12,51,2017,03,21,00,00,00,20174,201712,201751,2017,4,12,51,2017,3,21,0,0,0,0,20171221000000,20171221000000.0000000
2017-12-22 00:00:00.000000000,2017-12-22,20171222000000,20171222,2017,04,12,51,2017,04,22,00,00,00,20174,201712,201751,2017,4,12,51,2017,4,22,0,0,0,0,20171222000000,20171222000000.0000000
2017-12-23 00:00:00.000000000,2017-12-23,20171223000000,20171223,2017,04,12,51,2017,05,23,00,00,00,20174,201712,201751,2017,4,12,51,2017,5,23,0,0,0,0,20171223000000,20171223000000.0000000
2017-12-24 00:00:00.000000000,2017-12-24,20171224000000,20171224,2017,04,12,51,2017,06,24,00,00,00,20174,201712,201751,2017,4,12,51,2017,6,24,0,0,0,0,20171224000000,20171224000000.0000000
2017-12-25 00:00:00.000000000,2017-12-25,20171225000000,20171225,2017,04,12,52,2017,00,25,00,00,00,20174,201712,201752,2017,4,12,52,2017,0,25,0,0,0,0,20171225000000,20171225000000.0000000
2017-12-26 00:00:00.000000000,2017-12-26,20171226000000,20171226,2017,04,12,52,2017,01,26,00,00,00,20174,201712,201752,2017,4,12,52,2017,1,26,0,0,0,0,20171226000000,20171226000000.0000000
2017-12-27 00:00:00.000000000,2017-12-27,20171227000000,20171227,2017,04,12,52,2017,02,27,00,00,00,20174,201712,201752,2017,4,12,52,2017,2,27,0,0,0,0,20171227000000,20171227000000.0000000
2017-12-28 00:00:00.000000000,2017-12-28,20171228000000,20171228,2017,04,12,52,2017,03,28,00,00,00,20174,201712,201752,2017,4,12,52,2017,3,28,0,0,0,0,20171228000000,20171228000000.0000000
2017-12-29 00:00:00.000000000,2017-12-29,20171229000000,20171229,2017,04,12,52,2017,04,29,00,00,00,20174,201712,201752,2017,4,12,52,2017,4,29,0,0,0,0,20171229000000,20171229000000.0000000
2017-12-30 00:00:00.000000000,2017-12-30,20171230000000,20171230,2017,04,12,52,2017,05,30,00,00,00,20174,201712,201752,2017,4,12,52,2017,5,30,0,0,0,0,20171230000000,20171230000000.0000000
2017-12-31 00:00:00.000000000,2017-12-31,20171231000000,20171231,2017,04,12,52,2017,06,31,00,00,00,20174,201712,201752,2017,4,12,52,2017,6,31,0,0,0,1,20171231000000,20171231000000.0000000
2018-01-01 00:00:00.000000000,2018-01-01,20180101000000,20180101,2018,01,01,01,2018,00,01,00,00,00,20181,201801,201801,2018,1,1,1,2018,0,1,0,0,0,0,20180101000000,20180101000000.0000000
2018-01-02 00:00:00.000000000,2018-01-02,20180102000000,20180102,2018,01,01,01,2018,01,02,00,00,00,20181,201801,201801,2018,1,1,1,2018,1,2,0,0,0,0,20180102000000,20180102000000.0000000
2018-01-03 00:00:00.000000000,2018-01-03,20180103000000,20180103,2018,01,01,01,2018,02,03,00,00,00,20181,201801,201801,2018,1,1,1,2018,2,3,0,0,0,0,20180103000000,20180103000000.0000000
2018-01-04 00:00:00.000000000,2018-01-04,20180104000000,20180104,2018,01,01,01,2018,03,04,00,00,00,20181,201801,201801,2018,1,1,1,2018,3,4,0,0,0,0,20180104000000,20180104000000.0000000
2018-01-05 00:00:00.000000000,2018-01-05,20180105000000,20180105,2018,01,01,01,2018,04,05,00,00,00,20181,201801,201801,2018,1,1,1,2018,4,5,0,0,0,0,20180105000000,20180105000000.0000000
2018-01-06 00:00:00.000000000,2018-01-06,20180106000000,20180106,2018,01,01,01,2018,05,06,00,00,00,20181,201801,201801,2018,1,1,1,2018,5,6,0,0,0,0,20180106000000,20180106000000.0000000
2018-01-07 00:00:00.000000000,2018-01-07,20180107000000,20180107,2018,01,01,01,2018,06,07,00,00,00,20181,201801,201801,2018,1,1,1,2018,6,7,0,0,0,0,20180107000000,20180107000000.0000000
2018-01-08 00:00:00.000000000,2018-01-08,20180108000000,20180108,2018,01,01,02,2018,00,08,00,00,00,20181,201801,201802,2018,1,1,2,2018,0,8,0,0,0,0,20180108000000,20180108000000.0000000
2018-01-09 00:00:00.000000000,2018-01-09,20180109000000,20180109,2018,01,01,02,2018,01,09,00,00,00,20181,201801,201802,2018,1,1,2,2018,1,9,0,0,0,0,20180109000000,20180109000000.0000000
2018-01-10 00:00:00.000000000,2018-01-10,20180110000000,20180110,2018,01,01,02,2018,02,10,00,00,00,20181,201801,201802,2018,1,1,2,2018,2,10,0,0,0,0,20180110000000,20180110000000.0000000
2018-01-11 00:00:00.000000000,2018-01-11,20180111000000,20180111,2018,01,01,02,2018,03,11,00,00,00,20181,201801,201802,2018,1,1,2,2018,3,11,0,0,0,0,20180111000000,20180111000000.0000000
2018-01-12 00:00:00.000000000,2018-01-12,20180112000000,20180112,2018,01,01,02,2018,04,12,00,00,00,20181,201801,201802,2018,1,1,2,2018,4,12,0,0,0,0,20180112000000,20180112000000.0000000
2018-01-13 00:00:00.000000000,2018-01-13,20180113000000,20180113,2018,01,01,02,2018,05,13,00,00,00,20181,201801,201802,2018,1,1,2,2018,5,13,0,0,0,0,20180113000000,20180113000000.0000000
2018-01-14 00:00:00.000000000,2018-01-14,20180114000000,20180114,2018,01,01,02,2018,06,14,00,00,00,20181,201801,201802,2018,1,1,2,2018,6,14,0,0,0,0,20180114000000,20180114000000.0000000
2018-01-15 00:00:00.000000000,2018-01-15,20180115000000,20180115,2018,01,01,03,2018,00,15,00,00,00,20181,201801,201803,2018,1,1,3,2018,0,15,0,0,0,0,20180115000000,20180115000000.0000000
2018-01-16 00:00:00.000000000,2018-01-16,20180116000000,20180116,2018,01,01,03,2018,01,16,00,00,00,20181,201801,201803,2018,1,1,3,2018,1,16,0,0,0,0,20180116000000,20180116000000.0000000
2018-01-17 00:00:00.000000000,2018-01-17,20180117000000,20180117,2018,01,01,03,2018,02,17,00,00,00,20181,201801,201803,2018,1,1,3,2018,2,17,0,0,0,0,20180117000000,20180117000000.0000000
2018-01-18 00:00:00.000000000,2018-01-18,20180118000000,20180118,2018,01,01,03,2018,03,18,00,00,00,20181,201801,201803,2018,1,1,3,2018,3,18,0,0,0,0,20180118000000,20180118000000.0000000
2018-01-19 00:00:00.000000000,2018-01-19,20180119000000,20180119,2018,01,01,03,2018,04,19,00,00,00,20181,201801,201803,2018,1,1,3,2018,4,19,0,0,0,0,20180119000000,20180119000000.0000000
2018-01-20 00:00:00.000000000,2018-01-20,20180120000000,20180120,2018,01,01,03,2018,05,20,00,00,00,20181,201801,201803,2018,1,1,3,2018,5,20,0,0,0,0,20180120000000,20180120000000.0000000
2018-01-21 00:00:00.000000000,2018-01-21,20180121000000,20180121,2018,01,01,03,2018,06,21,00,00,00,20181,201801,201803,2018,1,1,3,2018,6,21,0,0,0,0,20180121000000,20180121000000.0000000
2018-01-22 00:00:00.000000000,2018-01-22,20180122000000,20180122,2018,01,01,04,2018,00,22,00,00,00,20181,201801,201804,2018,1,1,4,2018,0,22,0,0,0,0,20180122000000,20180122000000.0000000
2018-01-23 00:00:00.000000000,2018-01-23,20180123000000,20180123,2018,01,01,04,2018,01,23,00,00,00,20181,201801,201804,2018,1,1,4,2018,1,23,0,0,0,0,20180123000000,20180123000000.0000000
2018-01-24 00:00:00.000000000,2018-01-24,20180124000000,20180124,2018,01,01,04,2018,02,24,00,00,00,20181,201801,201804,2018,1,1,4,2018,2,24,0,0,0,0,20180124000000,20180124000000.0000000
2018-01-25 00:00:00.000000000,2018-01-25,20180125000000,20180125,2018,01,01,04,2018,03,25,00,00,00,20181,201801,201804,2018,1,1,4,2018,3,25,0,0,0,0,20180125000000,20180125000000.0000000
2018-01-26 00:00:00.000000000,2018-01-26,20180126000000,20180126,2018,01,01,04,2018,04,26,00,00,00,20181,201801,201804,2018,1,1,4,2018,4,26,0,0,0,0,20180126000000,20180126000000.0000000
2018-01-27 00:00:00.000000000,2018-01-27,20180127000000,20180127,2018,01,01,04,2018,05,27,00,00,00,20181,201801,201804,2018,1,1,4,2018,5,27,0,0,0,0,20180127000000,20180127000000.0000000
2018-01-28 00:00:00.000000000,2018-01-28,20180128000000,20180128,2018,01,01,04,2018,06,28,00,00,00,20181,201801,201804,2018,1,1,4,2018,6,28,0,0,0,0,20180128000000,20180128000000.0000000
2018-01-29 00:00:00.000000000,2018-01-29,20180129000000,20180129,2018,01,01,05,2018,00,29,00,00,00,20181,201801,201805,2018,1,1,5,2018,0,29,0,0,0,0,20180129000000,20180129000000.0000000
2018-01-30 00:00:00.000000000,2018-01-30,20180130000000,20180130,2018,01,01,05,2018,01,30,00,00,00,20181,201801,201805,2018,1,1,5,2018,1,30,0,0,0,0,20180130000000,20180130000000.0000000
2018-01-31 00:00:00.000000000,2018-01-31,20180131000000,20180131,2018,01,01,05,2018,02,31,00,00,00,20181,201801,201805,2018,1,1,5,2018,2,31,0,0,0,1,20180131000000,20180131000000.0000000
2018-02-01 00:00:00.000000000,2018-02-01,20180201000000,20180201,2018,01,02,05,2018,03,01,00,00,00,20181,201802,201805,2018,1,2,5,2018,3,1,0,0,0,0,20180201000000,20180201000000.0000000
2018-02-02 00:00:00.000000000,2018-02-02,20180202000000,20180202,2018,01,02,05,2018,04,02,00,00,00,20181,201802,201805,2018,1,2,5,2018,4,2,0,0,0,0,20180202000000,20180202000000.0000000
2018-02-03 00:00:00.000000000,2018-02-03,20180203000000,20180203,2018,01,02,05,2018,05,03,00,00,00,20181,201802,201805,2018,1,2,5,2018,5,3,0,0,0,0,20180203000000,20180203000000.0000000
2018-02-04 00:00:00.000000000,2018-02-04,20180204000000,20180204,2018,01,02,05,2018,06,04,00,00,00,20181,201802,201805,2018,1,2,5,2018,6,4,0,0,0,0,20180204000000,20180204000000.0000000
2018-02-05 00:00:00.000000000,2018-02-05,20180205000000,20180205,2018,01,02,06,2018,00,05,00,00,00,20181,201802,201806,2018,1,2,6,2018,0,5,0,0,0,0,20180205000000,20180205000000.0000000
2018-02-06 00:00:00.000000000,2018-02-06,20180206000000,20180206,2018,01,02,06,2018,01,06,00,00,00,20181,201802,201806,2018,1,2,6,2018,1,6,0,0,0,0,20180206000000,20180206000000.0000000
2018-02-07 00:00:00.000000000,2018-02-07,20180207000000,20180207,2018,01,02,06,2018,02,07,00,00,00,20181,201802,201806,2018,1,2,6,2018,2,7,0,0,0,0,20180207000000,20180207000000.0000000
2018-02-08 00:00:00.000000000,2018-02-08,20180208000000,20180208,2018,01,02,06,2018,03,08,00,00,00,20181,201802,201806,2018,1,2,6,2018,3,8,0,0,0,0,20180208000000,20180208000000.0000000
